nom_standard,reg_code,reg_nom,dep_code,dep_nom,EPCI,population,superficie_km2,densite,NOM,F18-24
Saint-Fargeol,84,Auvergne-Rhône-Alpes,03,Allier,200071082,188,10,18.15,Montluçon,1459.0
Saint-Genest,84,Auvergne-Rhône-Alpes,03,Allier,200071082,389,15,25.64,Montluçon,1459.0
Saint-Germain-des-Fossés,84,Auvergne-Rhône-Alpes,03,Allier,200071363,3653,8,440.12,Vichy,1423.0
Saint-Léopardin-d'Augy,84,Auvergne-Rhône-Alpes,03,Allier,200071140,368,40,9.3,Moulins,1110.0
Saint-Marcel-en-Marcillat,84,Auvergne-Rhône-Alpes,03,Allier,200071082,127,11,12.04,Montluçon,1459.0
Saint-Martin-des-Lais,84,Auvergne-Rhône-Alpes,03,Allier,200071140,124,18,6.79,Moulins,1110.0
Saint-Nicolas-des-Biefs,84,Auvergne-Rhône-Alpes,03,Allier,200071363,163,29,5.64,Vichy,1423.0
Saint-Pont,84,Auvergne-Rhône-Alpes,03,Allier,200071363,698,12,56.7,Vichy,1423.0
Saint-Rémy-en-Rollat,84,Auvergne-Rhône-Alpes,03,Allier,200071363,1758,21,84.36,Vichy,1423.0
Sainte-Thérence,84,Auvergne-Rhône-Alpes,03,Allier,200071082,178,13,13.55,Montluçon,1459.0
Saint-Victor,84,Auvergne-Rhône-Alpes,03,Allier,200071082,2097,23,90.31,Montluçon,1459.0
Saint-Yorre,84,Auvergne-Rhône-Alpes,03,Allier,200071363,2554,6,402.2,Vichy,1423.0
Serbannes,84,Auvergne-Rhône-Alpes,03,Allier,200071363,805,14,56.29,Vichy,1423.0
Seuillet,84,Auvergne-Rhône-Alpes,03,Allier,200071363,484,10,48.69,Vichy,1423.0
Souvigny,84,Auvergne-Rhône-Alpes,03,Allier,200071140,1736,45,39.14,Moulins,1110.0
Teillet-Argenty,84,Auvergne-Rhône-Alpes,03,Allier,200071082,555,22,25.24,Montluçon,1459.0
Terjat,84,Auvergne-Rhône-Alpes,03,Allier,200071082,181,18,10.2,Montluçon,1459.0
Thiel-sur-Acolin,84,Auvergne-Rhône-Alpes,03,Allier,200071140,1035,57,17.93,Moulins,1110.0
Toulon-sur-Allier,84,Auvergne-Rhône-Alpes,03,Allier,200071140,1140,39,29.46,Moulins,1110.0
Trévol,84,Auvergne-Rhône-Alpes,03,Allier,200071140,1634,41,40.01,Moulins,1110.0
Vendat,84,Auvergne-Rhône-Alpes,03,Allier,200071363,2262,17,134.96,Vichy,1423.0
Le Vernet,84,Auvergne-Rhône-Alpes,03,Allier,200071363,1906,10,189.28,Vichy,1423.0
Le Veurdre,84,Auvergne-Rhône-Alpes,03,Allier,200071140,452,21,21.36,Moulins,1110.0
Vichy,84,Auvergne-Rhône-Alpes,03,Allier,200071363,25372,6,4337.09,Vichy,1423.0
Villebret,84,Auvergne-Rhône-Alpes,03,Allier,200071082,1330,15,86.7,Montluçon,1459.0
Villeneuve-sur-Allier,84,Auvergne-Rhône-Alpes,03,Allier,200071140,1074,26,40.84,Moulins,1110.0
Yzeure,84,Auvergne-Rhône-Alpes,03,Allier,200071140,12701,43,293.73,Moulins,1110.0
Claret,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,200067825,280,21,13.31,Gap,1309.0
Curbans,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,200067825,576,29,19.94,Gap,1309.0
Barcillonnette,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,123,20,6.3,Gap,1309.0
Châteauvieux,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,519,7,73.41,Gap,1309.0
Esparron,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,58,24,2.41,Gap,1309.0
Fouillouse,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,261,7,36.05,Gap,1309.0
La Freissinouse,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,933,8,112.14,Gap,1309.0
Gap,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,40111,109,363.23,Gap,1309.0
Jarjayes,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,466,23,20.56,Gap,1309.0
Lardier-et-Valença,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,349,15,23.49,Gap,1309.0
Lettret,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,201,4,47.86,Gap,1309.0
Neffes,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,781,8,93.42,Gap,1309.0
Pelleautier,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,810,13,63.23,Gap,1309.0
La Saulce,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,1397,7,177.06,Gap,1309.0
Sigoyer,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,727,25,29.82,Gap,1309.0
Tallard,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,2295,15,152.8,Gap,1309.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,200067825,210,15,14.36,Gap,1309.0
Amirat,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,52,13,4.02,Grasse,1328.0
Andon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,644,54,11.86,Grasse,1328.0
Antibes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,74709,27,2821.34,Antibes,2273.0
Aspremont,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2271,9,240.57,Cagnes-sur-Mer,1729.0
Aspremont,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2271,9,240.57,Nice,16495.0
Auribeau-sur-Siagne,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,3175,5,579.38,Grasse,1328.0
Bairols,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,116,15,7.61,Cagnes-sur-Mer,1729.0
Bairols,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,116,15,7.61,Nice,16495.0
Le Bar-sur-Loup,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,2927,14,202.28,Antibes,2273.0
Beaulieu-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3762,1,3960.0,Cagnes-sur-Mer,1729.0
Beaulieu-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3762,1,3960.0,Nice,16495.0
Beausoleil,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,13153,3,4714.34,Menton,1003.0
Belvédère,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,658,76,8.73,Cagnes-sur-Mer,1729.0
Belvédère,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,658,76,8.73,Nice,16495.0
Bézaudun-les-Alpes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,256,22,11.94,Antibes,2273.0
Biot,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,9575,16,616.15,Antibes,2273.0
La Bollène-Vésubie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,594,35,16.7,Cagnes-sur-Mer,1729.0
La Bollène-Vésubie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,594,35,16.7,Nice,16495.0
Bonson,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,723,7,107.59,Cagnes-sur-Mer,1729.0
Bonson,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,723,7,107.59,Nice,16495.0
Bouyon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,548,12,44.59,Antibes,2273.0
Breil-sur-Roya,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,2121,82,26.09,Menton,1003.0
Briançonnet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,201,25,8.26,Grasse,1328.0
Le Broc,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1417,19,75.98,Cagnes-sur-Mer,1729.0
Le Broc,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1417,19,75.98,Nice,16495.0
Cabris,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,1386,5,255.25,Grasse,1328.0
Cagnes-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,52100,18,2902.51,Cagnes-sur-Mer,1729.0
Cagnes-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,52100,18,2902.51,Nice,16495.0
Caille,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,407,17,24.0,Grasse,1328.0
Cannes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,72435,21,3691.9,Cannes,2237.0
Cannes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,72435,21,3691.9,Le Cannet,1247.0
Le Cannet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,42125,8,5463.68,Cannes,2237.0
Le Cannet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,42125,8,5463.68,Le Cannet,1247.0
Cap-d'Ail,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4517,2,2214.22,Cagnes-sur-Mer,1729.0
Cap-d'Ail,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4517,2,2214.22,Nice,16495.0
Carros,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,12875,15,852.08,Cagnes-sur-Mer,1729.0
Carros,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,12875,15,852.08,Nice,16495.0
Castagniers,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1674,7,222.61,Cagnes-sur-Mer,1729.0
Castagniers,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1674,7,222.61,Nice,16495.0
Castellar,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,1133,12,92.57,Menton,1003.0
Castillon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,417,8,55.53,Menton,1003.0
Caussols,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,302,28,11.03,Antibes,2273.0
Châteauneuf-Grasse,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,3690,9,412.29,Antibes,2273.0
Châteauneuf-Villevieille,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,956,8,114.08,Cagnes-sur-Mer,1729.0
Châteauneuf-Villevieille,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,956,8,114.08,Nice,16495.0
Cipières,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,403,38,10.56,Antibes,2273.0
Clans,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,670,38,17.73,Cagnes-sur-Mer,1729.0
Clans,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,670,38,17.73,Nice,16495.0
La Colle-sur-Loup,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,8048,10,819.55,Antibes,2273.0
Collongues,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,71,11,6.59,Grasse,1328.0
Colomars,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3494,6,519.94,Cagnes-sur-Mer,1729.0
Colomars,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3494,6,519.94,Nice,16495.0
Conségudes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,95,13,7.62,Antibes,2273.0
Courmes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,108,16,6.87,Antibes,2273.0
Coursegoules,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,529,41,12.91,Antibes,2273.0
Drap,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5176,5,934.3,Cagnes-sur-Mer,1729.0
Drap,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5176,5,934.3,Nice,16495.0
Duranus,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,152,16,9.44,Cagnes-sur-Mer,1729.0
Duranus,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,152,16,9.44,Nice,16495.0
Escragnolles,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,612,26,24.02,Grasse,1328.0
Èze,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2222,10,234.64,Cagnes-sur-Mer,1729.0
Èze,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2222,10,234.64,Nice,16495.0
Falicon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2053,5,397.1,Cagnes-sur-Mer,1729.0
Falicon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,2053,5,397.1,Nice,16495.0
Les Ferres,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,91,14,6.64,Antibes,2273.0
Fontan,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,315,50,6.35,Menton,1003.0
Gars,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,74,15,4.75,Grasse,1328.0
Gattières,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4229,10,421.64,Cagnes-sur-Mer,1729.0
Gattières,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4229,10,421.64,Nice,16495.0
La Gaude,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,7117,13,543.28,Cagnes-sur-Mer,1729.0
La Gaude,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,7117,13,543.28,Nice,16495.0
Gilette,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1598,11,156.97,Cagnes-sur-Mer,1729.0
Gilette,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1598,11,156.97,Nice,16495.0
Gorbio,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,1485,7,211.54,Menton,1003.0
Gourdon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,371,23,16.47,Antibes,2273.0
Grasse,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,48708,44,1096.04,Grasse,1328.0
Gréolières,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,564,53,10.67,Antibes,2273.0
Ilonse,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,147,41,3.62,Cagnes-sur-Mer,1729.0
Ilonse,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,147,41,3.62,Nice,16495.0
Isola,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,653,100,6.66,Cagnes-sur-Mer,1729.0
Isola,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,653,100,6.66,Nice,16495.0
Lantosque,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1206,45,26.94,Cagnes-sur-Mer,1729.0
Lantosque,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1206,45,26.94,Nice,16495.0
Levens,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4963,30,166.26,Cagnes-sur-Mer,1729.0
Levens,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4963,30,166.26,Nice,16495.0
Mandelieu-la-Napoule,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,21772,32,694.04,Cannes,2237.0
Mandelieu-la-Napoule,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,21772,32,694.04,Le Cannet,1247.0
Marie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,105,15,7.11,Cagnes-sur-Mer,1729.0
Marie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,105,15,7.11,Nice,16495.0
Le Mas,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,100,32,3.11,Grasse,1328.0
Menton,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,30679,14,2183.56,Menton,1003.0
Mouans-Sartoux,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,10215,13,755.55,Grasse,1328.0
Mougins,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,20180,26,787.05,Cannes,2237.0
Mougins,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,20180,26,787.05,Le Cannet,1247.0
Moulinet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,252,41,6.14,Menton,1003.0
Les Mujouls,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,41,15,2.82,Grasse,1328.0
Nice,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,343477,74,4775.82,Cagnes-sur-Mer,1729.0
Nice,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,343477,74,4775.82,Nice,16495.0
Opio,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,2375,9,250.79,Antibes,2273.0
Pégomas,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,7956,11,705.32,Grasse,1328.0
Peymeinade,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,8211,10,841.29,Grasse,1328.0
Rimplas,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,112,25,4.49,Cagnes-sur-Mer,1729.0
Rimplas,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,112,25,4.49,Nice,16495.0
Roquebillière,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1822,26,70.29,Cagnes-sur-Mer,1729.0
Roquebillière,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1822,26,70.29,Nice,16495.0
Roquebrune-Cap-Martin,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,12966,10,1389.71,Menton,1003.0
Roquefort-les-Pins,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,7277,22,337.99,Antibes,2273.0
La Roque-en-Provence,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,64,24,2.69,Antibes,2273.0
La Roquette-sur-Siagne,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,5413,6,857.84,Grasse,1328.0
La Roquette-sur-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,954,4,239.1,Cagnes-sur-Mer,1729.0
La Roquette-sur-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,954,4,239.1,Nice,16495.0
Roubion,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,119,27,4.37,Cagnes-sur-Mer,1729.0
Roubion,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,119,27,4.37,Nice,16495.0
Roure,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,116,40,2.88,Cagnes-sur-Mer,1729.0
Roure,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,116,40,2.88,Nice,16495.0
Le Rouret,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,4115,7,579.58,Antibes,2273.0
Sainte-Agnès,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,1336,10,142.58,Menton,1003.0
Saint-André-de-la-Roche,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5694,3,1990.91,Cagnes-sur-Mer,1729.0
Saint-André-de-la-Roche,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5694,3,1990.91,Nice,16495.0
Saint-Auban,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,214,43,5.03,Grasse,1328.0
Saint-Blaise,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1350,8,167.91,Cagnes-sur-Mer,1729.0
Saint-Blaise,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1350,8,167.91,Nice,16495.0
Saint-Cézaire-sur-Siagne,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,3927,30,130.81,Grasse,1328.0
Saint-Dalmas-le-Selvage,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,105,81,1.3,Cagnes-sur-Mer,1729.0
Saint-Dalmas-le-Selvage,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,105,81,1.3,Nice,16495.0
Saint-Étienne-de-Tinée,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1413,173,8.13,Cagnes-sur-Mer,1729.0
Saint-Étienne-de-Tinée,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1413,173,8.13,Nice,16495.0
Saint-Jean-Cap-Ferrat,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1481,3,597.18,Cagnes-sur-Mer,1729.0
Saint-Jean-Cap-Ferrat,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1481,3,597.18,Nice,16495.0
Saint-Jeannet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4317,15,296.09,Cagnes-sur-Mer,1729.0
Saint-Jeannet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4317,15,296.09,Nice,16495.0
Saint-Laurent-du-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,30141,9,2981.31,Cagnes-sur-Mer,1729.0
Saint-Laurent-du-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,30141,9,2981.31,Nice,16495.0
Saint-Martin-du-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3143,5,562.25,Cagnes-sur-Mer,1729.0
Saint-Martin-du-Var,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,3143,5,562.25,Nice,16495.0
Saint-Martin-Vésubie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1431,97,14.73,Cagnes-sur-Mer,1729.0
Saint-Martin-Vésubie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,1431,97,14.73,Nice,16495.0
Saint-Paul-de-Vence,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,3179,7,437.88,Antibes,2273.0
Saint-Sauveur-sur-Tinée,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,307,32,9.51,Cagnes-sur-Mer,1729.0
Saint-Sauveur-sur-Tinée,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,307,32,9.51,Nice,16495.0
Saint-Vallier-de-Thiey,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,3671,52,72.43,Grasse,1328.0
Saorge,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,449,84,5.17,Menton,1003.0
Séranon,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,537,23,23.07,Grasse,1328.0
Sospel,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,3792,62,60.78,Menton,1003.0
Spéracèdes,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,1171,3,338.44,Grasse,1328.0
Théoule-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,1361,11,129.74,Cannes,2237.0
Théoule-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039915,1361,11,129.74,Le Cannet,1247.0
Le Tignet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,3069,11,272.56,Grasse,1328.0
La Tour,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,549,36,14.96,Cagnes-sur-Mer,1729.0
La Tour,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,549,36,14.96,Nice,16495.0
Tournefort,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,149,10,14.71,Cagnes-sur-Mer,1729.0
Tournefort,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,149,10,14.71,Nice,16495.0
Tourrette-Levens,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4887,16,296.18,Cagnes-sur-Mer,1729.0
Tourrette-Levens,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,4887,16,296.18,Nice,16495.0
Tourrettes-sur-Loup,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,4063,29,138.76,Antibes,2273.0
La Trinité,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,10103,15,678.05,Cagnes-sur-Mer,1729.0
La Trinité,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,10103,15,678.05,Nice,16495.0
La Turbie,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,2997,7,403.91,Menton,1003.0
Utelle,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,863,68,12.7,Cagnes-sur-Mer,1729.0
Utelle,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,863,68,12.7,Nice,16495.0
Valbonne,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,13162,20,693.83,Antibes,2273.0
Valdeblore,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,834,93,8.86,Cagnes-sur-Mer,1729.0
Valdeblore,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,834,93,8.86,Nice,16495.0
Valderoure,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200039857,473,25,18.67,Grasse,1328.0
Vallauris,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,27970,13,2144.94,Antibes,2273.0
Venanson,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,173,18,9.62,Cagnes-sur-Mer,1729.0
Venanson,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,173,18,9.62,Nice,16495.0
Vence,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,19315,39,492.35,Cagnes-sur-Mer,1729.0
Vence,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,19315,39,492.35,Nice,16495.0
Villefranche-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5002,5,1025.0,Cagnes-sur-Mer,1729.0
Villefranche-sur-Mer,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,200030195,5002,5,1025.0,Nice,16495.0
Villeneuve-Loubet,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600585,16329,20,833.11,Antibes,2273.0
La Brigue,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,240600551,696,94,7.58,Menton,1003.0
